Time,CPU,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_INSTRS,BRANCH_MISSES,L1_ICACHE_MISS,L1_DCACHE_MISS,ITLB_MISSES,L2_CACHE_MISS,DTLB_MISSES,LoadType,Rep
2025-05-16 16:01:33,3,14895623,5102239,85160,1076309,109159,14080,181274,4118,2675,7038,ctx,3
2025-05-16 16:01:33,4,64074405,94433229,604534,21085424,381317,123176,2804054,42506,35517,139954,ctx,3
2025-05-16 16:01:33,5,23593926,13079043,219927,3041766,165104,18746,235857,32730,15149,37588,ctx,3
2025-05-16 16:01:33,6,29096901,15399812,106061,3056437,139808,40874,827559,5819,10181,75199,ctx,3
2025-05-16 16:01:33,7,40238096,45124676,262881,10266626,249584,20788,671340,5507,33280,141422,ctx,3
2025-05-16 16:01:33,8,21548791,10910011,212671,2280226,165567,30745,459077,14378,6002,36888,ctx,3
2025-05-16 16:01:33,9,33945577,27110363,200791,5352422,153318,14503,671303,4515,45979,132902,ctx,3
2025-05-16 16:01:33,10,30273452,36600497,218157,8195864,193647,17079,607113,6411,29784,88612,ctx,3
2025-05-16 16:01:33,11,24935899,14278635,344516,3209818,129666,40759,717186,7457,4750,38821,ctx,3
2025-05-16 16:01:33,12,36188263,26938320,439701,6223232,373339,41100,668865,29785,13564,48795,ctx,3
2025-05-16 16:01:33,13,28166747,22743053,150124,4639465,153394,22397,1370366,2730,18773,98419,ctx,3
2025-05-16 16:01:33,14,41928024,38325058,348719,8177293,262789,45247,1557972,24509,52911,72071,ctx,3
2025-05-16 16:01:33,15,19173785,7485607,125008,1506741,148249,6850,73898,2438,2392,7801,ctx,3
2025-05-16 16:01:33,0,57657294,30341121,1183116,6631486,499404,53073,546467,52094,55677,130338,ctx,3
2025-05-16 16:01:33,1,61560960,42192297,808160,8485170,453128,74376,1293955,59388,73380,210107,ctx,3
2025-05-16 16:01:33,2,63842179,47816937,968055,9530771,423365,140304,2518527,66769,36731,150213,ctx,3
2025-05-16 16:01:33,3,23406183,23969210,113179,6024550,110920,33618,700882,2951,20540,26068,ctx,3
2025-05-16 16:01:33,4,78217107,115068976,1257544,25867607,501204,253468,4437035,68984,48448,241151,ctx,3
2025-05-16 16:01:33,5,37561484,23506467,260396,4765300,233294,20062,312460,13104,37525,98620,ctx,3
2025-05-16 16:01:33,6,46936848,31422357,829923,6773393,339404,128588,1949482,30734,33948,124242,ctx,3
2025-05-16 16:01:34,7,32821127,16716433,359490,3409073,231918,37257,616006,16400,24620,93713,ctx,3
2025-05-16 16:01:34,8,49664873,50837378,665260,12303707,395775,95786,1319400,69463,13158,85739,ctx,3
2025-05-16 16:01:34,9,34846937,32874006,244375,6493860,167225,18301,707979,14750,47752,113043,ctx,3
2025-05-16 16:01:34,10,50599383,42903104,416459,8228307,234638,38179,1076770,22030,47757,155127,ctx,3
2025-05-16 16:01:34,11,238206251,52616254,247875,11337764,1312427,313098,940359,5205,31055,52837,ctx,3
2025-05-16 16:01:34,12,196930162,68071301,698420,15000109,1247602,149609,1205399,62272,69183,153712,ctx,3
2025-05-16 16:01:34,13,47656471,30115704,220516,6060384,220905,42011,1244079,5992,16112,99419,ctx,3
2025-05-16 16:01:34,14,124355161,50615887,458313,10898601,746580,138107,1607405,35468,112023,61525,ctx,3
2025-05-16 16:01:34,15,18043022,7078309,137280,1550115,122255,8773,105970,9767,7195,20253,ctx,3
2025-05-16 16:01:34,0,45088630,40792989,673320,8485979,343378,55647,1087167,51373,30297,113533,ctx,3
2025-05-16 16:01:34,1,60447504,51218163,924545,10313870,391648,87945,1690069,89783,96730,275867,ctx,3
2025-05-16 16:01:34,2,35737396,23246075,439468,4815292,256349,77654,1363923,47770,11972,95258,ctx,3
2025-05-16 16:01:34,3,32388714,27162967,160260,5405631,169839,25964,1455195,769,32062,148091,ctx,3
2025-05-16 16:01:34,4,81953575,119824968,1167237,29164397,494870,193233,4045174,60947,65329,285657,ctx,3
2025-05-16 16:01:34,5,34278862,29172761,163976,5798093,170000,7569,398336,6729,26105,176906,ctx,3
2025-05-16 16:01:34,6,39228470,43053358,471171,9290614,311483,110179,1297861,27423,22757,67925,ctx,3
2025-05-16 16:01:34,7,19385770,6136947,248418,1268715,134892,21124,288359,12982,7592,37167,ctx,3
2025-05-16 16:01:34,8,49765938,39751207,602590,8169961,299644,65583,1741891,40282,21538,264478,ctx,3
2025-05-16 16:01:34,9,32830841,21146209,160381,4202297,132444,12753,709039,3922,25707,166888,ctx,3
2025-05-16 16:01:34,10,20577870,7696322,229559,1620398,159922,29085,342771,19433,7417,26216,ctx,3
2025-05-16 16:01:34,11,80956099,18072313,161232,3885973,455070,114544,377043,3690,11866,12359,ctx,3
2025-05-16 16:01:34,12,69881401,56071031,1030789,11893308,447865,119581,1137497,153005,23220,158207,ctx,3
2025-05-16 16:01:34,13,14206438,4740811,84469,904933,79087,17883,201448,1971,1266,4930,ctx,3
2025-05-16 16:01:34,14,52691748,32623542,276774,6384447,304657,68134,1075028,35783,55323,59745,ctx,3
2025-05-16 16:01:34,15,16447512,5203518,70662,1057348,109982,7102,124915,3977,2664,11945,ctx,3
2025-05-16 16:01:36,0,45120926,32596452,962913,5682281,303607,69846,803132,57290,28668,99485,ctx,3
2025-05-16 16:01:36,1,90283212,61698833,1147218,13300460,557051,87308,1706739,94434,70908,232021,ctx,3
2025-05-16 16:01:36,2,39221886,24024045,547724,5356533,355247,129109,1810375,54171,46018,79416,ctx,3
2025-05-16 16:01:36,3,38721645,39106509,243762,7628677,232558,28104,1233351,2522,43863,156590,ctx,3
2025-05-16 16:01:36,4,76790191,73627689,1192770,12091640,455463,156140,3306863,52808,54687,192503,ctx,3
2025-05-16 16:01:36,5,80441437,128621285,613242,32559271,440413,30070,1000126,40889,65363,191027,ctx,3
2025-05-16 16:01:36,6,51399556,34052196,687160,6953967,383158,87466,2140463,17615,40621,157126,ctx,3
2025-05-16 16:01:36,7,37874809,11779410,169594,2507710,242823,36130,295878,5250,12718,49312,ctx,3
2025-05-16 16:01:36,8,51107078,47585032,479835,7114449,244413,64424,1635185,30894,25548,162472,ctx,3
2025-05-16 16:01:36,9,104698349,24025611,164626,5327459,623193,86210,328760,4567,17842,16863,ctx,3
2025-05-16 16:01:36,10,94651703,48544415,513187,9828476,589608,83456,1100517,27676,71232,142212,ctx,3
2025-05-16 16:01:36,11,22991005,13499412,235896,1831144,110568,52583,755402,11796,4926,35539,ctx,3
2025-05-16 16:01:36,12,45310613,23958371,835309,5302230,361988,65311,669112,56857,26530,89691,ctx,3
2025-05-16 16:01:36,13,38513268,42427622,313415,8955168,174103,50283,1751545,27831,40249,52175,ctx,3
2025-05-16 16:01:36,14,49820972,37199969,546651,6628882,279612,54265,1404816,26414,50083,89034,ctx,3
2025-05-16 16:01:36,15,25623766,12614021,235945,1778169,182860,17155,254550,17374,10941,35689,ctx,3
2025-05-16 16:01:36,0,46855055,42963380,809660,10391561,280431,63119,871978,55494,41523,106079,ctx,3
2025-05-16 16:01:36,1,60352123,47362777,535400,10323250,390883,45949,1830859,36974,112471,168749,ctx,3
2025-05-16 16:01:36,2,42751572,37887122,610533,8586374,469163,141103,2493545,66383,20260,98939,ctx,3
2025-05-16 16:01:36,3,33351280,40963849,258599,9179928,219611,41946,1063677,12659,42943,91792,ctx,3
2025-05-16 16:01:36,4,111982748,43925001,848773,7323821,643562,215070,2030774,25462,29628,73599,ctx,3
2025-05-16 16:01:36,5,43997572,33106798,488093,6588840,265834,38274,869200,24806,36583,170902,ctx,3
2025-05-16 16:01:36,6,49944676,26791923,605561,5768933,311688,121983,1662895,22715,11951,88847,ctx,3
2025-05-16 16:01:38,7,45871780,20869167,224152,4331764,262769,35272,647515,7381,29228,91835,ctx,3
2025-05-16 16:01:38,8,174565356,67711044,499163,14205098,1018704,192553,1584005,21009,38248,171682,ctx,3
2025-05-16 16:01:38,9,33752489,13323674,419467,2717151,266777,29028,362273,19521,7346,50749,ctx,3
2025-05-16 16:01:38,10,78566562,37132169,423347,7655003,461291,66115,1055757,23981,64175,146358,ctx,3
2025-05-16 16:01:38,11,12514300,2898040,57130,637697,71711,32708,430183,3602,5376,11790,ctx,3
2025-05-16 16:01:38,12,102517437,86511235,568251,19494023,590735,101497,1589302,55548,85673,119424,ctx,3
2025-05-16 16:01:38,13,38258329,33752404,216089,6742974,209095,34596,1650495,6046,26159,116878,ctx,3
2025-05-16 16:01:38,14,105520345,30826115,304879,6489646,602745,130420,823282,28743,28992,21014,ctx,3
2025-05-16 16:01:38,15,29244470,18150966,168401,3622800,146301,11619,343731,7177,49121,129874,ctx,3
2025-05-16 16:01:38,0,66889901,54377230,781163,12023470,414961,56329,721870,60693,33190,109784,ctx,3
2025-05-16 16:01:38,1,39981503,18226771,728656,3695443,260008,27203,380670,32008,21750,91849,ctx,3
2025-05-16 16:01:38,2,58855392,75544258,579537,15674228,324822,111092,2435375,47707,31484,172818,ctx,3
2025-05-16 16:01:38,3,18004366,9898828,176615,2045195,110112,36595,387959,13590,5927,26431,ctx,3
2025-05-16 16:01:38,4,107253546,87330192,673525,21546847,609308,219807,2426950,35955,23269,82114,ctx,3
2025-05-16 16:01:38,5,37071492,30426184,178375,6091325,212520,29860,746494,6179,28537,119217,ctx,3
2025-05-16 16:01:38,6,44860699,31325672,479033,6405532,263396,87425,2197700,22612,33486,181692,ctx,3
2025-05-16 16:01:38,7,24477166,13948237,202078,2970236,127053,21505,515758,10811,14099,94807,ctx,3
2025-05-16 16:01:38,8,64810990,32766016,289710,6690319,387700,74923,1456803,19614,19591,200476,ctx,3
2025-05-16 16:01:38,9,35242977,23528262,287814,5329163,256335,21298,627875,14939,11576,87515,ctx,3
2025-05-16 16:01:38,10,216159542,50651819,152971,10863121,1170909,158592,494375,6508,44981,57200,ctx,3
2025-05-16 16:01:38,11,23953260,10617317,132859,2145430,133811,40383,661117,7847,12682,38142,ctx,3
2025-05-16 16:01:38,12,58649601,42723312,345353,11041936,336633,64502,589913,30899,17254,62736,ctx,3
2025-05-16 16:01:38,13,30283126,24520041,152866,4923249,131976,28005,1298449,2592,18419,99630,ctx,3
2025-05-16 16:01:38,14,54714224,31131138,295117,6398491,333906,64931,911395,19540,32866,50011,ctx,3
2025-05-16 16:01:38,15,19729685,6946112,155595,1316301,113392,13530,182966,22670,5517,34314,ctx,3
2025-05-16 16:01:39,0,47514824,15498494,547735,3158377,304777,69006,537442,48655,29953,68495,ctx,3
2025-05-16 16:01:39,1,40719627,30924261,380649,6056578,214670,20914,545459,18099,45104,191150,ctx,3
2025-05-16 16:01:39,2,50446446,54873027,698697,11277355,274389,120332,2481318,71221,22788,113474,ctx,3
2025-05-16 16:01:39,3,28707859,13870520,325967,3018142,256676,54060,618920,15496,7265,39797,ctx,3
2025-05-16 16:01:39,4,97503603,155451251,1216819,37956372,560055,159212,3686319,38331,26666,121647,ctx,3
2025-05-16 16:01:39,5,34446973,28516594,183075,5690494,195460,24482,790688,7459,43434,130641,ctx,3
2025-05-16 16:01:39,6,46797326,39248286,452343,8440348,318055,71587,2404785,15114,43644,181421,ctx,3
2025-05-16 16:01:39,7,25927952,13579342,347568,3169191,180243,25995,367015,13959,9513,41214,ctx,3
2025-05-16 16:01:39,8,47094037,44406784,292162,7209332,264780,34883,1035854,8712,19833,141049,ctx,3
2025-05-16 16:01:39,9,44338343,25799787,579832,5212808,349377,34352,686271,12417,18818,61235,ctx,3
2025-05-16 16:01:39,10,64858044,32705189,360969,6837082,416352,55330,756577,31579,38581,69227,ctx,3
2025-05-16 16:01:39,11,16595880,7613799,148288,1776144,130119,35434,482286,5480,2901,17729,ctx,3
2025-05-16 16:01:39,12,92192981,23546154,465264,5047703,552748,79644,646909,23700,122322,43279,ctx,3
2025-05-16 16:01:39,13,35544740,32802828,200210,6531080,201232,27843,1533206,2778,28163,104117,ctx,3
2025-05-16 16:01:39,14,59277153,26682952,272332,5383651,351199,75890,681113,22583,18212,44613,ctx,3
2025-05-16 16:01:39,15,33017069,26367867,262643,5142746,163380,5929,269994,6545,35983,148678,ctx,3
2025-05-16 16:01:39,0,62172135,43213073,478534,9871325,332621,59844,949278,35755,74593,197932,ctx,3
2025-05-16 16:01:39,1,43013408,26703620,653462,5334625,220671,24128,520103,20781,26846,181349,ctx,3
2025-05-16 16:01:39,2,87679756,23743877,325308,5068764,507250,155869,848286,26932,13745,28281,ctx,3
2025-05-16 16:01:39,3,42715417,53871050,248517,11530457,265818,52095,1359685,13423,46469,148214,ctx,3
2025-05-16 16:01:39,4,80528648,124433265,741502,31036415,465953,144189,3263995,28365,14938,173043,ctx,3
2025-05-16 16:01:39,5,22574461,11513334,303714,2393926,203472,38009,390362,20328,8813,31250,ctx,3
2025-05-16 16:01:39,6,45548107,34338783,481805,7129365,253407,61304,1948527,14469,56506,165679,ctx,3
2025-05-16 16:01:41,7,16438115,4380260,120289,981487,115288,16564,211554,5930,4086,16560,ctx,3
2025-05-16 16:01:41,8,33525305,28312650,245590,5688600,205285,32627,1039297,9176,30269,143634,ctx,3
2025-05-16 16:01:41,9,27264841,21165072,242261,4663004,211222,18275,414399,10319,13795,71794,ctx,3
2025-05-16 16:01:41,10,150201269,33003411,150273,7273106,857426,162689,474053,9714,8054,23431,ctx,3
2025-05-16 16:01:41,11,20448467,4865867,81297,1120351,111619,30990,401320,2690,3152,19389,ctx,3
2025-05-16 16:01:41,12,44026044,14657286,426126,3245022,303343,63208,767032,51143,23977,68515,ctx,3
2025-05-16 16:01:41,13,47817001,41322496,494758,8259446,269976,62611,1975311,27553,31631,133546,ctx,3
2025-05-16 16:01:41,14,128166967,51440863,244809,11373958,700725,151190,566493,16440,26957,25674,ctx,3
2025-05-16 16:01:41,15,29828067,23118786,161552,4569202,150370,7142,345911,1140,43479,169987,ctx,3
2025-05-16 16:01:41,0,56454492,34522089,490560,7426915,391617,54293,832724,37643,19683,75336,ctx,3
2025-05-16 16:01:41,1,47239111,34417802,819335,7279614,312325,36007,624195,36450,23555,119107,ctx,3
2025-05-16 16:01:41,2,75475551,21350555,324132,4493558,433181,166858,897528,31952,9223,32816,ctx,3
2025-05-16 16:01:41,3,37927974,36466745,252245,7408083,192559,40226,1351214,5120,53003,136731,ctx,3
2025-05-16 16:01:41,4,74754474,125741223,909085,29704770,365546,149766,4179185,27994,80675,164027,ctx,3
2025-05-16 16:01:41,5,47151517,31635538,614038,6223118,296074,35417,1086749,23290,50406,217128,ctx,3
2025-05-16 16:01:41,6,143428703,52932894,342749,10997175,858596,201182,2675514,12550,55690,218815,ctx,3
2025-05-16 16:01:41,7,21140876,6726350,124776,1496693,173085,19169,263706,7313,4011,15357,ctx,3
2025-05-16 16:01:41,8,40186460,29216090,248602,5814770,201776,37864,1262227,18328,12016,166936,ctx,3
2025-05-16 16:01:41,9,47364446,42129226,329781,8778522,290101,17160,987856,13728,25974,186534,ctx,3
2025-05-16 16:01:41,10,31654649,41607088,238107,9352050,170234,47501,1073787,30844,14119,79139,ctx,3
2025-05-16 16:01:41,11,18022812,7735653,148744,1542377,139395,34398,338924,5187,4732,10395,ctx,3
2025-05-16 16:01:41,12,32068778,22876926,247358,4553907,157702,23398,666847,12706,49508,160721,ctx,3
2025-05-16 16:01:41,13,21255650,11745950,199683,2353170,132402,43554,964442,17161,6789,45671,ctx,3
2025-05-16 16:01:41,14,69116217,27590676,214546,5572701,388702,69484,876061,8189,40773,44054,ctx,3
2025-05-16 16:01:41,15,12698959,3820405,57346,800983,83704,6863,84419,10902,5145,19489,ctx,3
2025-05-16 16:01:42,0,47828498,38232490,791907,5570110,328858,58249,831438,47595,26734,74006,ctx,3
2025-05-16 16:01:42,1,52949806,32411723,752837,7582153,376613,38110,756203,74750,76281,128418,ctx,3
2025-05-16 16:01:42,2,109314848,25213419,485740,5484463,649877,199658,863243,42606,10728,29557,ctx,3
2025-05-16 16:01:42,3,11854376,2756672,56443,624560,71702,20955,163559,815,2271,11746,ctx,3
2025-05-16 16:01:42,4,95777642,150067866,1524848,38085013,606315,206403,4487074,27642,17758,155588,ctx,3
2025-05-16 16:01:42,5,18327255,9206199,127660,1755563,165596,42047,424281,12560,10375,16510,ctx,3
2025-05-16 16:01:42,6,98403898,27595375,469552,5825841,582199,173483,1116278,19657,23023,57357,ctx,3
2025-05-16 16:01:42,7,48304422,10786792,77985,2386027,288962,43948,198166,3533,9823,8503,ctx,3
2025-05-16 16:01:42,8,21320379,6369747,222945,1443136,153640,46766,413741,20102,2740,27245,ctx,3
2025-05-16 16:01:42,9,18355641,15002253,104913,3116956,146327,9344,135643,2860,8030,26056,ctx,3
2025-05-16 16:01:42,10,88976673,20637512,125307,4469784,535341,112691,377450,7863,10191,8948,ctx,3
2025-05-16 16:01:42,11,14911664,4002152,105937,929394,95615,24657,233794,3409,2480,5604,ctx,3
2025-05-16 16:01:42,12,29883609,11713997,317695,2697366,235272,26102,313834,17823,59581,27364,ctx,3
2025-05-16 16:01:42,13,25654143,26256041,246198,6235567,227295,44380,791389,13368,19015,22060,ctx,3
2025-05-16 16:01:42,14,23621904,12562359,388346,2527081,232231,44502,607578,19473,6448,12305,ctx,3
2025-05-16 16:01:42,15,10594660,3262492,51502,712409,67143,5832,107152,5891,3213,11718,ctx,3
2025-05-16 16:01:42,0,44812966,33680995,348450,7779049,219100,37813,720010,24786,19890,102166,ctx,3
2025-05-16 16:01:42,1,70972031,46815095,455197,8998026,409986,29865,336620,26646,40253,127183,ctx,3
2025-05-16 16:01:42,2,74592261,25982683,348649,5278861,423214,134443,1068947,37369,11826,68437,ctx,3
2025-05-16 16:01:42,3,37252313,34291120,202506,6622864,202587,22780,1048312,1747,40505,134448,ctx,3
2025-05-16 16:01:42,4,55366909,37654567,862732,8119906,367730,159308,2855470,19435,22800,211079,ctx,3
2025-05-16 16:01:42,5,28084721,31840637,157007,7189631,147537,57170,612935,19003,1685,8220,ctx,3
2025-05-16 16:01:42,6,48556046,31068783,398515,6298535,284407,97543,1813616,19687,35829,140977,ctx,3
2025-05-16 16:01:44,7,32494243,24666094,275856,5240760,196023,23515,479590,11733,32500,23939,ctx,3
2025-05-16 16:01:44,8,65980005,36734225,443879,7467753,347393,84828,1235262,30976,21169,143144,ctx,3
2025-05-16 16:01:44,9,24461879,6600470,132001,1363256,142997,11205,155677,5665,4660,20294,ctx,3
2025-05-16 16:01:44,10,168140782,66745153,271210,14873472,905737,180031,1229219,11310,21423,118065,ctx,3
2025-05-16 16:01:44,11,29947858,13360596,207105,2671431,152048,36913,865975,17459,7202,51116,ctx,3
2025-05-16 16:01:44,12,49184077,63797896,444054,17092119,327060,44944,967564,33729,15495,60653,ctx,3
2025-05-16 16:01:44,13,52053879,49247552,674674,10224666,275710,72413,2001736,46893,27438,128121,ctx,3
2025-05-16 16:01:44,14,87925374,52133588,228213,11224581,471068,97592,959094,14576,42728,45098,ctx,3
2025-05-16 16:01:44,15,23658076,7820657,164500,1585085,146108,9191,90754,6640,3268,13420,ctx,3
2025-05-16 16:01:44,0,56191366,41540627,871859,7963299,325220,58995,1247006,43494,74839,267985,ctx,3
2025-05-16 16:01:44,1,56870727,46327963,535292,10065824,349149,25934,794395,45139,105999,214007,ctx,3
2025-05-16 16:01:44,2,120835059,40096048,252172,8710538,725449,208637,973624,22491,10493,30312,ctx,3
2025-05-16 16:01:44,3,33802409,29777161,174166,5954666,173818,21124,1076361,1001,55188,126240,ctx,3
2025-05-16 16:01:44,4,56698132,63024944,557902,8604992,253226,74862,2253927,15919,33069,173005,ctx,3
2025-05-16 16:01:44,5,116485101,195094512,1467524,48025133,687957,169280,4335027,111249,13683,91479,ctx,3
2025-05-16 16:01:44,6,47265561,39259984,399743,7945851,303030,65890,1915324,14799,50712,187785,ctx,3
2025-05-16 16:01:44,7,14016362,4006232,64128,894728,101672,13534,184559,3540,2969,7784,ctx,3
2025-05-16 16:01:44,8,44106989,33761461,434612,6678131,377535,45665,1300748,15597,32698,144295,ctx,3
2025-05-16 16:01:44,9,23450737,14580547,216767,3018852,176152,20464,347251,8164,11233,10960,ctx,3
2025-05-16 16:01:44,10,56603741,21116857,142908,4073852,318571,57086,678085,11064,6695,44040,ctx,3
2025-05-16 16:01:44,11,18364180,6658396,164332,1449190,163706,49227,506717,6998,4164,12048,ctx,3
2025-05-16 16:01:44,12,48191846,23159337,412103,5269294,429791,63383,528203,38140,13478,53979,ctx,3
2025-05-16 16:01:44,13,22585412,10468134,136393,2184785,148016,56117,823366,10940,5508,29355,ctx,3
2025-05-16 16:01:44,14,70625663,15194873,82396,3329464,387587,75338,340234,4925,13884,5502,ctx,3
2025-05-16 16:01:44,15,39877286,36608476,246519,7361318,244836,8537,381379,5815,52917,146643,ctx,3
2025-05-16 16:01:45,0,84324455,28553066,575701,5903467,510373,76456,859891,31262,26423,90113,ctx,3
2025-05-16 16:01:45,1,91616187,53512719,1093257,11173333,490016,35540,726778,61106,71727,227677,ctx,3
2025-05-16 16:01:45,2,40229374,46250643,544893,10982486,277341,119016,1955357,52808,10056,62585,ctx,3
2025-05-16 16:01:45,3,34405343,27341387,190429,5470321,168221,24303,1109684,1552,45950,144139,ctx,3
2025-05-16 16:01:45,4,66735790,88540327,1335067,18000037,464791,143276,3113922,40366,26380,118114,ctx,3
2025-05-16 16:01:45,5,57546237,68272672,599313,16471592,322674,105125,2700208,43073,29157,102201,ctx,3
2025-05-16 16:01:45,6,61750213,42190076,581209,8687676,373192,100914,2204016,23104,38410,192138,ctx,3
2025-05-16 16:01:45,7,23659500,8391876,180606,1741307,176203,48786,506819,10999,1428,6191,ctx,3
2025-05-16 16:01:45,8,53414102,42102361,554779,8688535,313211,67294,1553024,35097,26995,166212,ctx,3
