procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0  23040 3381264 1081364 4748492    0    0     0     0 20498 7977  4  1 95  0  0
 0  0  23040 3388824 1081364 4748824    0    0     0    12 20243 7978  3  1 95  0  0
 0  0  23040 3363276 1081364 4748504    0    0     0    56 19757 6202  3  1 96  0  0
 0  0  23040 3341640 1081364 4748508    0    0     0     0 20401 7662  3  1 95  0  0
 0  0  23040 3334800 1081364 4748192    0    0     0   264 20142 7562  4  1 95  0  0
 0  0  23040 3346400 1081364 4749232    0    0     0     8 19880 6744  3  1 96  0  0
 0  0  23040 3330124 1081364 4748268    0    0     0     8 20005 6925  3  1 96  0  0
 0  0  23040 3319648 1081364 4747628    0    0     0    56 20475 7898  4  1 95  0  0
 0  0  23040 3331556 1081364 4748280    0    0     0     4 19092 6019  1  1 98  0  0
 0  0  23040 3326952 1081372 4748936    0    0     0   100 20799 8584  4  1 95  1  0
 0  0  23040 3331060 1081372 4749264    0    0     0     0 20164 8039  3  1 96  0  0
 0  0  23040 3353788 1081372 4748604    0    0     0     8 19882 6682  3  1 96  0  0
 0  0  23040 3362604 1081372 4748612    0    0     0    48 20850 8651  3  1 96  0  0
 0  0  23040 3344936 1081372 4749268    0    0     0     0 19679 7051  3  1 96  0  0
 1  0  23040 3352152 1081376 4749596    0    0     0    48 19679 6699  3  1 96  0  0
 0  0  23040 3340724 1081376 4748628    0    0     0     0 20397 7734  3  1 96  0  0
 0  0  23040 3348204 1081376 4748964    0    0     0   272 20091 7750  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0  23040 3347204 1081380 4749288    0    0     0   260 19911 6743  3  1 96  0  0
 0  0  23040 3364320 1081380 4749296    0    0     0     4 20533 7864  3  1 96  0  0
 0  0  23040 3396996 1081380 4748012    0    0     0    44 18873 5967  1  1 98  0  0
 0  0  23040 3377868 1081380 4748340    0    0     0     0 20153 7674  3  1 96  0  0
 0  0  23040 3343680 1081380 4748668    0    0     0     0 19771 7294  3  1 96  0  0
 0  0  23040 3369736 1081380 4748676    0    0     0     8 19941 6892  3  1 96  0  0
 0  0  23040 3383448 1081388 4748356    0    0     0   104 20623 7203  3  1 95  0  0
 0  0  23040 3377376 1081388 4749340    0    0     0     0 20020 7593  4  1 95  0  0
 0  0  23040 3372740 1081388 4748372    0    0     0     0 19851 6539  3  1 96  0  0
 0  0  23040 3354436 1081388 4749164    0    0     0     0 19972 7809  3  1 96  0  0
 0  0  23040 3322952 1081388 4748524    0    0     0   344 20481 8156  4  1 95  0  0
 0  0  23040 3320328 1081388 4748528    0    0     0   436 19815 6525  3  1 96  0  0
 0  0  23040 3334412 1081388 4748856    0    0     0     0 20679 7457  3  1 96  0  0
 0  0  23040 3343932 1081388 4747892    0    0     0    88 19813 7152  4  1 95  0  0
 0  0  23040 3346524 1081388 4748544    0    0     0     0 19652 6511  3  1 96  0  0
 0  0  23040 3341964 1081388 4749084    0    0     0    16 20822 7705  3  1 96  0  0
 0  0  23040 3345408 1081388 4748768    0    0     0   232 20004 7828  4  1 95  0  0
 0  0  23040 3333424 1081388 4752988    0    0     0     0 19577 6951  3  1 96  0  0
 0  0  23040 3368588 1081388 4753264    0    0     0     0 21124 8350  3  1 95  0  0
 1  0  23040 3348416 1081388 4748084    0    0     0     0 19730 7371  3  1 96  0  0
 0  0  23040 3356088 1081388 4748404    0    0     0     8 19882 6803  4  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0  23040 3354092 1081392 4749056    0    0     0   208 20750 7651  3  1 96  0  0
 0  0  23040 3365068 1081392 4748740    0    0     0    24 19976 7520  4  1 95  0  0
 0  0  23040 3354992 1081392 4748420    0    0     0     0 19660 6289  3  1 96  0  0
 0  0  23040 3364408 1081392 4748428    0    0     0     0 20715 7890  3  1 96  0  0
 0  0  23040 3366712 1081392 4748760    0    0     0     8 19591 7338  3  1 95  0  0
 0  0  23040 3345544 1081392 4749412    0    0     0    44 19610 6643  3  1 96  0  0
 0  0  23040 3384092 1081392 4749740    0    0     0    48 20803 7639  3  1 95  0  0
 0  0  23040 3376908 1081392 4748776    0    0     0     0 19004 6101  3  1 96  0  0
 0  0  23040 3370544 1081392 4748132    0    0     0     0 20760 8300  3  1 95  0  0
 0  0  23040 3358892 1081392 4748468    0    0    16     8 20357 8255  4  1 95  0  0
 0  0  23040 3374064 1081396 4748172    0    0     0   124 20010 7569  3  1 96  0  0
 0  0  23040 3376976 1081396 4748500    0    0     0    56 21276 8836  3  1 96  0  0
 0  0  23040 3369972 1081396 4748508    0    0     0     0 20001 7407  4  1 95  0  0
 0  0  23040 3342072 1081396 4748836    0    0     0     0 19597 6570  3  1 96  0  0
 0  0  23040 3378788 1081396 4748840    0    0     0   392 20783 7754  3  1 95  0  0
 2  1  23040 3323796 1081692 4786820    0    0     4 49972 42884 56548  7  4 85  4  0
 0  1  23040 3282504 1081712 4830176    0    0     0 58644 75524 120267  6  5 83  6  0
 0  1  23040 3228856 1082108 4874652    0    0     0 62168 28653 23946  4  3 88  5  0
 0  1  23040 3176812 1082620 4919432    0    0     4 61808 25061 17986  4  2 88  6  0
 1  1  23040 3139368 1082980 4964548    0    0     0 61568 27167 21307  4  2 88  6  0
 0  1  23040 3097076 1083452 5009324    0    0     0 61976 25742 19398  4  2 88  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  1  23040 3026472 1083500 5054068    0    0     0 61728 24786 18148  2  1 91  6  0
 0  1  23040 2972868 1083508 5098600    0    0     0 61816 25759 19343  4  2 89  6  0
 0  1  23040 2895812 1083672 5142880    0    0     0 61364 26187 19925  4  2 89  6  0
 0  1  23040 2883164 1084036 5188408    0    0     4 61464 25459 18327  4  2 89  6  0
 0  1  23040 2829948 1084372 5233072    0    0     0 61968 26302 20168  4  2 89  5  0
 0  2  23040 3196352 1084592 4761896    0    0     0 56864 25904 18821  4  3 88  5  0
 0  1  23040 3195088 1084616 4807880    0    0     0 61456 24330 17082  2  2 91  6  0
 0  1  23040 3166076 1084764 4852116    0    0     0 61828 25713 19087  4  2 89  6  0
 0  1  23040 3149320 1084884 4896468    0    0     0 61280 26372 20441  4  2 88  6  0
 0  1  23040 3120432 1085220 4941436    0    0     0 62016 24739 17991  2  2 91  6  0
 0  1  23040 3091692 1086340 4984264    0    0     0 59008 27110 22521  5  2 87  6  0
 0  1  23040 3062128 1086468 5029240    0    0     0 61284 26220 20041  4  2 89  6  0
 0  1  23040 2991516 1086732 5073368    0    0     0 62072 25281 18406  3  2 89  6  0
 1  1  23040 2960412 1086780 5118864    0    0     0 61732 26417 20244  4  2 89  6  0
 2  1  23040 2927576 1086824 5162824    0    0     0 62140 26196 20386  4  2 89  6  0
 2  1  23040 2882444 1087352 5208800    0    0     0 61344 25074 18292  1  1 91  6  0
 0  1  23040 2818652 1087456 5253604    0    0     0 61732 26327 20379  4  2 89  5  0
 1  1  23040 3154668 1087624 4784092    0    0     0 57220 26627 20107  4  3 87  5  0
 1  2  23040 3162528 1087648 4827132    0    0     0 61796 25419 18455  3  2 89  6  0
 1  1  23040 3125512 1087656 4872356    0    0     0 61496 26248 19057  3  2 89  6  0
 2  1  23040 3124936 1088000 4917012    0    0     0 61972 25002 18335  4  2 89  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 2  1  23040 3128740 1088032 4961660    0    0     0 61116 26265 19735  3  2 89  6  0
 0  1  23040 3082888 1088208 5007004    0    0     0 62524 26374 20742  4  2 89  5  0
 0  1  23040 3031572 1088236 5051432    0    0     0 61372 25241 18418  3  2 89  6  0
 0  1  23040 3000156 1088368 5095760    0    0     0 61836 26413 19935  3  2 89  6  0
 3  0  23040 2965172 1088512 5140516    0    0     0 61740 26256 20177  4  2 89  5  0
 0  1  23040 2913004 1088608 5185656    0    0     0 61836 25987 18972  4  2 89  6  0
 0  1  23040 2833148 1089460 5231564    0    0     0 61376 26228 20296  4  2 89  5  0
 2  1  23040 3182260 1090268 4760316    0    0     0 57436 25507 18398  5  3 87  5  0
 0  1  23040 3214260 1090604 4804556    0    0     0 61192 25618 18607  4  2 89  6  0
 0  1  23040 3177024 1090820 4850556    0    0     0 62244 26713 20003  3  2 89  5  0
 1  1  23040 3145876 1090956 4894540    0    0     0 61056 25883 19649  4  2 89  5  0
 0  1  23040 3112968 1090992 4938920    0    0     0 61204 25414 18355  4  1 89  6  0
 1  1  23040 3082584 1091268 4984284    0    0     0 61552 26232 20129  4  2 89  6  0
 1  1  23040 3025300 1091320 5028376    0    0     0 61372 26291 20351  4  2 89  5  0
 0  1  23040 3033508 1091636 5074368    0    0     0 61624 26223 18984  4  2 89  6  0
 2  0  23040 2951144 1091876 5119376    0    0     0 61300 25131 19132  4  2 89  6  0
 0  1  23040 2897836 1091920 5161820    0    0     0 61716 26045 19882  4  2 88  6  0
 0  1  23040 2811252 1092244 5206524    0    0     0 61280 25671 18694  4  1 89  6  0
 0  1  23040 2763840 1092420 5250380    0    0     0 61196 26492 19406  3  2 89  6  0
 0  1  23040 3203244 1092688 4780332    0    0     0 56116 25925 19652  4  3 88  5  0
 1  1  23040 3161164 1092740 4823848    0    0     0 61484 25282 18544  4  2 89  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  1  23040 3153132 1093328 4870004    0    0     0 61692 26395 19697  4  2 89  6  0
 0  1  23040 3108236 1093652 4913508    0    0     0 62068 25772 19606  4  2 89  5  0
 0  1  23040 3066136 1093908 4957384    0    0     0 61472 25442 18678  4  2 88  6  0
 0  1  23040 3066752 1094608 5002884    0    0     0 61740 27087 20702  3  2 89  5  0
 0  1  23040 3039400 1095128 5047872    0    0     0 61192 25498 19218  4  2 89  6  0
 0  1  23040 2977728 1095224 5092116    0    0     0 61460 26704 19845  3  2 89  6  0
 0  1  23040 2943060 1095444 5137116    0    0     0 62072 25429 19269  4  2 88  6  0
 0  1  23040 2885044 1096208 5182436    0    0     0 61988 25136 18363  4  2 89  6  0
 0  1  23040 2855276 1096272 5227956    0    0     0 62292 26190 19840  4  2 88  6  0
 0  2  23040 3187784 1096376 4757068    0    0     0 57452 24987 18611  4  3 88  5  0
 0  1  23040 3202256 1097132 4801560    0    0     0 61020 25361 18411  3  2 89  6  0
 0  2  23040 3173464 1097200 4847440    0    0     0 62264 26023 20146  3  2 89  6  0
 0  0  23040 3240216 1097200 4751908    0    0     0  9904 46511 60943  6  4 89  1  0
 3  0  23040 3225540 1097200 4751712    0    0     0   328 70414 108305  8  4 88  0  0
 0  0  23040 3233068 1097200 4751716    0    0     0   112 21519 10294  4  2 95  0  0
 0  0  23040 3245984 1097200 4751396    0    0     0     0 18976 6131  1  1 98  0  0
 0  0  23040 3264292 1097200 4752704    0    0     0     0 20732 8005  4  1 95  0  0
 0  0  23040 3279500 1097200 4751736    0    0     0     4 20335 7741  4  1 95  0  0
 0  0  23040 3290380 1097200 4751820    0    0    80    72 19780 6768  4  1 96  0  0
 1  0  23040 3298156 1097200 4752152    0    0     0     0 21243 8711  4  1 95  0  0
 0  0  23040 3313384 1097200 4752804    0    0     0     0 20851 8364  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0  23040 3311320 1097200 4751512    0    0     0     0 18834 5814  1  1 98  0  0
 0  0  23040 3320608 1097200 4752168    0    0     0   196 20754 8776  4  1 95  0  0
 0  0  23040 3293764 1097200 4752500    0    0     0    60 20695 8456  4  1 95  0  0
 0  0  23040 3294092 1097200 4752572    0    0     0    28 18925 5904  1  1 98  0  0
 0  0  23040 3293696 1097200 4752900    0    0     0     0 20394 8094  4  1 95  0  0
 0  0  23040 3304468 1097200 4751612    0    0     0    12 20486 8110  4  1 95  0  0
 0  0  23040 3284420 1097200 4751296    0    0     0     4 19841 6949  3  1 96  0  0
 0  0  23040 3310492 1097200 4750976    0    0     0     8 20879 7722  3  1 96  0  0
 0  0  23040 3306960 1097200 4751628    0    0     0    56 20037 7824  4  1 95  0  0
 0  0  23040 3278388 1097200 4751312    0    0     0     0 19883 6756  4  1 96  0  0
 0  0  23040 3265472 1097200 4751316    0    0     0     0 21143 8348  3  1 95  0  0
 0  0  23040 3267444 1097200 4751000    0    0     0     4 20005 8040  4  1 95  0  0
 0  0  23040 3283148 1097200 4751976    0    0     0     8 19658 6381  3  1 96  0  0
 1  0  23040 3290328 1097200 4751656    0    0     0    64 20333 7723  3  1 95  1  0
 0  0  23040 3289296 1097200 4751340    0    0     0   264 20994 8360  4  2 94  0  0
 0  0  23040 3301572 1097200 4751344    0    0     0   184 19959 7177  4  1 96  0  0
 0  0  23040 3310808 1097200 4751996    0    0     0     4 21278 8368  3  1 95  0  0
 0  0  23040 3313932 1097200 4751680    0    0     0     8 19310 6363  3  1 96  0  0
 0  0  23040 3327556 1097200 4751684    0    0     0     0 20940 8033  3  1 96  0  0
 0  0  23040 3338264 1097200 4752016    0    0     0   208 20326 8247  4  1 95  0  0
 0  0  23040 3323252 1097200 4752024    0    0     0    16 19816 6868  4  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 0  0  23040 3308276 1097200 4752028    0    0     0    92 20782 7848  3  1 96  0  0
 0  0  23040 3309272 1097200 4753008    0    0     0     8 20071 7870  4  1 95  0  0
 0  0  23040 3306900 1097200 4752364    0    0     0     0 19914 7109  4  1 96  0  0
 0  0  23040 3299760 1097200 4752504    0    0     0   204 20932 7842  3  1 96  0  0
 0  0  23040 3285548 1097200 4752512    0    0     0   332 20281 8263  4  1 95  0  0
 0  0  23040 3291604 1097200 4752836    0    0     0   256 19816 6643  3  1 96  0  0
 0  0  23040 3312332 1097200 4753164    0    0     0     0 20911 7641  3  1 95  0  0
 0  0  23040 3314340 1097200 4753172    0    0     0    16 20118 7772  4  1 95  0  0
 1  0  23040 3299336 1097200 4752416    0    0     0     0 20028 6908  4  1 96  0  0
 1  0  23040 3306428 1097200 4753068    0    0     0   128 20752 7705  3  1 96  0  0
 0  0  23040 3308904 1097200 4752748    0    0     0    64 20239 7779  4  1 95  0  0
 0  0  23040 3325188 1097200 4754052    0    0     0     0 19822 6937  3  1 96  0  0
 0  0  23040 3349760 1097200 4754548    0    0     0    92 22242 10495  3  1 95  0  0
 0  0  23040 3338228 1097200 4752764    0    0     0     0 46588 58574 10  3 87  0  0
 0  0  23040 3332560 1097200 4752372    0    0     0    56 19750 6560  4  1 96  0  0
 0  0  23040 3330996 1097200 4753348    0    0     0   172 20709 7915  3  1 95  0  0
 0  0  23040 3305616 1097200 4752384    0    0     0    20 19913 7472  4  1 95  0  0
 0  0  23040 3312348 1097200 4753364    0    0     0     8 20052 6739  3  1 96  0  0
 1  0  23040 3299932 1097200 4752720    0    0     0     0 20399 8118  3  1 96  0  0
 0  0  23040 3306880 1097200 4753376    0    0     0    52 20702 8821  4  1 95  0  0
 0  0  23040 3296200 1097200 4753708    0    0     0    48 19708 6156  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 1  0  23040 3300788 1097200 4753064    0    0     0     0 21525 11203  5  1 94  0  0
 0  0  23040 3311976 1097200 4753724    0    0     8     8 20068 6897  4  1 96  0  0
 0  0  23040 3349188 1097200 4752792    0    0     0     0 21322 8882  4  1 95  0  0
 0  0  23040 3315988 1097200 4754416    0    0     0   124 19781 7439  4  1 95  0  0
 0  0  23040 3317340 1097200 4753452    0    0     0   148 19763 6613  3  1 96  0  0
 1  0  23040 3318376 1097200 4753456    0    0     0     0 20073 7042  4  1 95  0  0
 0  0  23040 3325784 1097200 4753140    0    0     0    68 20965 9067  4  1 95  0  0
 0  0  23040 3319048 1097200 4754116    0    0     0     0 20145 5938  3  1 96  0  0
 0  0  23040 3333424 1097200 4753476    0    0     0    52 21009 8054  5  1 93  0  0
 4  0  23040 3327508 1097200 4752252    0    0     0    56 43285 60947 26  3 71  0  0
 5  0  23040 3311436 1097200 4751932    0    0     0     0 53169 73166 30  3 67  0  0
 4  0  23040 3309704 1097200 4752260    0    0     0   244 21329 9239 30  2 69  0  0
 4  0  23040 3292256 1097200 4752916    0    0     0   264 19611 7611 29  1 70  0  0
 4  0  23040 3279828 1097200 4751948    0    0     0    44 20353 8016 30  1 69  0  0
 4  0  23040 3279724 1097200 4752276    0    0     0   108 20602 8078 29  1 69  0  0
 4  0  23040 3283596 1097200 4752284    0    0     0     0 19328 6334 29  1 70  0  0
 4  0  23040 3321324 1097200 4751972    0    0     0    12 20680 7303 29  1 70  0  0
 4  0  23040 3307312 1097200 4752948    0    0     0     0 20700 8742 30  1 69  0  0
 4  0  23040 3311336 1097200 4752924    0    0     0   152 19764 6504 29  1 70  0  0
 4  0  23040 3298568 1097200 4752280    0    0     0   216 20793 8118 29  1 70  0  0
 4  0  23040 3294956 1097200 4752936    0    0     0     0 20719 7692 29  1 70  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st
 4  0  23040 3302628 1097200 4753328    0    0     0    12 19853 6600 29  1 70  0  0
 4  0  23040 3292000 1097200 4753008    0    0     0     4 20129 8003 29  1 69  0  0
 4  0  23040 3281884 1097200 4753016    0    0     0     8 20403 8160 30  1 69  0  0
 4  0  23040 3322020 1097200 4752704    0    0     0   136 19932 6366 29  1 70  0  0
 4  0  23040 3302376 1097200 4753288    0    0     0   264 20388 8108 29  1 70  0  0
 4  0  23040 3309864 1097200 4752644    0    0     0    12 20850 7944 29  1 70  0  0
 4  0  23040 3306348 1097200 4753300    0    0     0     0 19714 6693 29  1 70  0  0
