time,cpu,cpu_cycles,instructions,cache_misses,branch_instrs,branch_misses,L1_icache_miss,L1_dcache_miss,ITLB_misses,L2_cache_miss,DTLB_misses,ts,thread,pid
7281797965490,15,283734823,260017890,1534137,30778259,1788802,289046,5690234,505848,91943,56446,7281797965490,sudo,29958
7282802818912,15,283408773,268156346,1462264,32215780,2009318,258864,5411687,362760,94050,51713,7282802818912,swapper/15,0
7283805675290,15,286829583,286204554,1675593,36949138,1792608,251284,5628258,363154,103881,56856,7283805675290,Thread<15>,4485
7284821629118,15,292617274,260663722,1717398,33219986,1940482,295668,5999552,333823,145241,70226,7284821629118,Thread<08>,4478
7285825027196,15,282324175,267304257,1406593,41402081,1921674,641765,12582818,418589,119866,70475,7285825027196,Thread<09>,4479
7286837800521,15,292110714,275496993,1828495,35980136,1984662,476010,8694732,450709,124363,70066,7286837800521,pool-firefox_fi,29998
7287840727806,15,273624638,236053228,1617168,30732575,2045245,416976,7730922,496321,98282,169702,7287840727806,Thread<02>,4472
7288843921610,15,290954176,245410012,1778685,35584787,2254609,419441,8432620,479966,104759,207340,7288843921610,Thread<03>,4473
7289847211520,15,299878824,231416804,1743855,35058625,2170915,145779,2872526,220814,70054,70449,7289847211520,kworker/u32:4,18802
7290850203351,15,281939364,244354265,1829367,32839005,1919858,134885,2881222,231268,76753,97339,7290850203351,pool-firefox_fi,29997
7291853139802,15,282222279,242630751,1917303,35382904,1950988,138743,3020788,211324,90752,213424,7291853139802,kworker/u32:1,27026
7292870436298,15,292010517,263874074,1794702,35555726,2132231,476256,8700712,463816,114557,62709,7292870436298,Thread<09>,4479
7293874060906,15,295561563,259539174,1950548,34809672,1845754,443612,9822099,548672,99276,92715,7293874060906,pool-firefox_fi,29999
7294877387155,15,289281956,273864806,1581607,35713589,1828524,375501,8077058,488684,122156,56067,7294877387155,pool-firefox_fi,30001
7295903958756,15,290085289,264868916,1465481,34476721,1957194,130412,2542176,266029,63619,196000,7295903958756,Thread<14>,4484
7296907133527,15,289468583,237854221,1533010,31875856,2174982,144764,2977642,484037,93377,318888,7296907133527,code,4626
7297909758580,15,280637507,237536123,1744470,33150815,1968658,132219,2865720,462544,129188,346817,7297909758580,Thread<15>,4485
7298915393597,15,294339489,255253071,1753693,31375866,2171092,169666,2862330,248993,91319,184599,7298915393597,Thread<04>,4474
7299937245047,15,287443685,278380146,1603408,31477591,1768817,403851,8567210,485006,91234,259901,7299937245047,firefox,3314
7300941120764,15,292768705,273271341,1351858,31588013,1821868,348592,7196933,496681,93766,57994,7300941120764,pool-firefox_fi,30000
7301946498568,15,287378461,244022313,1627071,30401160,1990547,423438,8358401,489596,100108,62041,7301946498568,Thread<06>,4476
7302949711149,15,288267156,235634716,1726556,33424391,2082316,451284,8095401,119603,56043,214256,7302949711149,pool-firefox_fi,27645
7303977213980,15,276389604,231987276,1549268,35837316,1858106,136030,2678082,225608,78624,144074,7303977213980,swapper/15,0
7304980795054,15,282683163,267416380,1524603,33923237,2081141,284868,5819287,342012,94306,110063,7304980795054,kworker/u32:5,30210
7305985061486,15,290741264,234236420,1745373,30460049,2142575,324408,5561861,230154,65359,228015,7305985061486,pool-firefox_fi,30003
7306988532008,15,287776766,245498769,1326602,31187668,2136247,123490,2544049,230029,89631,214145,7306988532008,Thread<11>,4481
7307991861315,15,284635183,254811446,1467558,33516167,1908426,140830,2633226,223561,100834,367742,7307991861315,Thread<12>,4482
7308996557075,15,297811582,256160461,1905998,31729452,2015489,139062,2913905,261033,100612,501844,7308996557075,Thread<10>,4480
7310039251997,15,290782964,250507147,1677736,33045269,2055537,138516,2733470,247841,89321,306621,7310039251997,Thread<09>,4479
7311042389881,15,294664139,278420201,1814163,34588424,1829561,289288,5975628,379630,104144,246825,7311042389881,Thread<10>,4480
7312077485357,15,285298057,252732431,1631778,32870479,1991271,152444,2737336,223206,84958,284571,7312077485357,kworker/u32:3,28738
7313104681902,15,282264493,277194549,1599831,37036062,1722479,130514,2747206,233948,88634,366675,7313104681902,Thread<10>,4480
7314131305891,15,287873825,255793179,1644549,30660820,1901193,145535,2466633,381627,90898,271537,7314131305891,ToDesk_Service,1198
7315134780847,15,298083062,256743074,1762150,33988652,2027562,163369,2709454,357256,102829,368643,7315134780847,code,4768
7316156757451,15,278751266,224590201,1944472,30318314,2073171,562871,8428821,471790,99653,300957,7316156757451,kworker/u32:3,28738
7317218624385,15,293054312,312447669,1460835,38692244,1681174,148137,2488219,227101,116017,258294,7317218624385,kworker/u32:1,27026
7318221893671,15,288771609,273255901,1709826,37192087,1788467,162841,2716199,240308,127185,370210,7318221893671,Thread<01>,4471
7319228217757,15,286257955,259324428,1826986,38020253,2030791,167134,2473911,237307,103929,364026,7319228217757,kworker/u32:4,18802
7320231479787,15,284295942,283373152,1487119,36283710,1805295,143605,2361205,359450,107847,81250,7320231479787,Thread<09>,4479
7321254343050,15,291198076,256553162,1779680,36966960,1914570,341819,5549496,337129,91100,330624,7321254343050,Thread<04>,4474
7322275596889,15,281671275,265085822,1522825,32512596,2062894,162908,2709015,232885,22300,80504,7322275596889,swapper/15,0
7323292631258,15,291772973,256004660,1796170,33235343,1920937,133000,2633260,272483,68045,261821,7323292631258,JobScheduler FJ,28731
7324295786516,15,286412197,275909432,2074225,38259694,1892458,146776,2848968,412313,87800,306669,7324295786516,Thread<13>,4483
7325305645586,15,286668699,252323050,1506150,38130170,2123279,149196,3044456,197474,25158,140371,7325305645586,ThreadPoolForeg,4522
7326334477036,15,285655951,269958812,1459392,35267733,1989220,146866,3252027,235594,74022,204040,7326334477036,Thread<13>,4483
7327337704802,15,299157963,290087636,1744345,39408438,2007923,135809,2734214,369486,119824,284363,7327337704802,Thread<13>,4483
7328340704958,15,287472620,245446387,1454498,29343260,2030866,125117,2622225,352086,21348,125034,7328340704958,Thread<09>,4479
7329351400745,15,295627969,246958898,1595703,32515010,2343040,160874,2611347,246256,63109,208915,7329351400745,code,4486
7330354835114,15,288697445,294616535,1526537,37512028,1921392,135991,3115903,118410,48647,264202,7330354835114,code,4486
7331357734082,15,294489692,289577827,1392100,32169570,2187407,124577,2601807,123766,90038,254291,7331357734082,Thread<15>,4485
7332384383917,15,282914663,260815090,1551375,32488760,1897776,126466,2618264,226817,70659,228443,7332384383917,kworker/u32:1,27026
7333388037601,15,283238312,273919618,1588045,32195732,1823275,262635,5081920,340132,109969,273213,7333388037601,Thread<08>,4478
7334390770358,15,275715535,255766959,1663603,38591287,1888828,248106,5362670,331604,118741,343891,7334390770358,Thread<01>,4471
7335415394592,15,283138937,248983753,1684897,33462063,2002656,129593,2700315,208968,75071,303844,7335415394592,Thread<08>,4478
7336425476290,15,262552280,212848312,1771680,30113543,1783253,437222,8375777,320894,93528,244627,7336425476290,swapper/15,0
7337429397971,15,243353849,190614974,1502384,25568754,1937735,348361,6677062,292443,70676,297907,7337429397971,pool-firefox_fi,27645
7338457799875,15,229717466,142808614,2135118,26270065,2562004,115826,2275227,128172,45155,198315,7338457799875,pool-firefox_fi,30003
7339513801124,15,213093920,126561986,2007424,24801069,2057118,118976,2084114,221580,75552,208117,7339513801124,gmain,3399
7401377784663,15,227756106,220688459,1759619,30698435,1492280,83999,2274987,135464,57540,217462,7401377784663,Thread<15>,4485
7402418796205,15,215439398,225145452,949313,23491567,1432473,155696,4044131,267805,47772,174395,7402418796205,rcu_preempt,17
7403422028023,15,212957580,246766327,785599,30102416,1297779,165102,3512372,224941,81598,121891,7403422028023,Thread<01>,4471
7404431689386,15,204688998,220101761,627385,19301817,1226733,81398,1608700,197506,46965,72660,7404431689386,Thread<10>,4480
7405460068072,15,186545582,216923436,578367,18934453,1099125,72338,1489896,169210,47087,69636,7405460068072,kworker/u32:0,8097
7406464924345,15,226178450,234451390,806139,23668401,1516334,163524,3640049,201957,57626,55378,7406464924345,sudo,29958
7407468065592,15,217701917,273097003,636295,29547077,1164948,138799,2950915,302746,71931,21226,7407468065592,Thread<05>,4475
7408489438974,15,218260301,259600430,603984,23921218,1279555,147717,2865125,402930,96023,17868,7408489438974,Thread<07>,4477
7409492021775,15,219743711,286609575,615447,31305817,1140159,64729,1604588,320198,132128,41560,7409492021775,Thread<01>,4471
7410495158842,15,210137757,247914815,755905,25989490,1250089,228237,5012671,398664,85239,31694,7410495158842,kworker/u32:6,30743
7411511489117,15,164039783,187492760,682497,16950497,980108,126300,2895044,300574,57107,20384,7411511489117,swapper/15,0
7412532847358,15,205672987,222423076,822786,22431032,1241303,174112,4057112,279175,65668,56086,7412532847358,ThreadPoolForeg,4512
7413536870444,15,190423843,231212570,592625,25462512,1088518,288820,7498230,365288,66070,24965,7413536870444,Thread<06>,4476
7414540204338,15,231225495,242982481,775399,26774184,1542294,338726,6501464,376102,33673,39191,7414540204338,kworker/u32:3,28738
7415550676599,15,209557250,246030191,641481,25066871,1231798,131800,3217667,296051,82333,33630,7415550676599,code,4768
7416554377237,15,217960724,256042174,779317,25507689,1187729,244331,5818519,303350,83917,49214,7416554377237,Thread<00>,4470
7417557501058,15,187791020,190472521,634131,20624604,1327557,294197,5502650,330716,71149,40626,7417557501058,Thread<07>,4477
7418563145113,15,204871703,214176920,919758,21951738,1346453,272163,5795334,379919,53408,22925,7418563145113,kworker/u32:6,30743
7419590882284,15,208365864,224175894,715264,24465711,1235374,216909,4772039,382998,67763,29874,7419590882284,swapper/15,0
7420601945840,15,201579237,243931211,582121,22026748,1162468,128453,3644309,281641,49839,43499,7420601945840,Compositor,4448
7421607736643,15,217903873,273830074,673951,26235635,1205547,145087,3542087,275384,79833,50750,7421607736643,Thread<12>,4482
7422611135586,15,196132017,235540418,486428,18064579,1067224,150590,3204157,289454,60556,24210,7422611135586,Thread<07>,4477
7423627961358,15,199490369,214080703,673260,24482904,1143837,222214,6010621,245002,83594,127056,7423627961358,code,4486
7424633256785,15,197780355,243789991,551358,22460575,1056435,213318,4907610,85042,32731,58142,7424633256785,kworker/u32:0,8097
7425637497957,15,206135184,226128247,569300,21111641,1375618,282313,5464126,97240,30596,47369,7425637497957,Thread<04>,4474
7426640679357,15,199578238,228506155,542387,24112730,1224321,240206,5522709,91603,35691,62634,7426640679357,Thread<09>,4479
7427662643524,15,201538694,231087670,452099,22303978,1138423,288860,6008966,91542,35495,54082,7427662643524,kworker/u32:3,28738
7428675052603,15,209176515,229325746,840628,23221621,1219736,238530,5185675,361516,16790,72779,7428675052603,Thread<07>,4477
7429678938714,15,207135621,263265203,503018,23721068,1040037,71754,1675853,192910,20348,75354,7429678938714,Thread<02>,4472
7430682404382,15,208944796,214825364,883801,23213160,1424401,84512,1811774,387469,17841,99249,7430682404382,Thread<01>,4471
7431694622106,15,212061692,237276815,768906,25507977,1216510,276757,6292030,336713,19284,120201,7431694622106,Thread<08>,4478
7432714404300,15,200112612,240203075,597474,23168253,1122230,217576,4880807,349281,16567,69440,7432714404300,Thread<00>,4470
7433721783060,15,208436864,250901966,549752,22786022,1088060,280710,6049056,186157,16510,119033,7433721783060,Thread<10>,4480
7434724938924,15,208234759,250396213,558090,20321338,1201846,250746,5156380,198795,43073,50042,7434724938924,Thread<07>,4477
7435728577117,15,198856270,213183278,639992,21901821,1173575,254992,5306117,290451,45807,55790,7435728577117,Thread<04>,4474
7436737840560,15,212153718,216076121,657975,22345135,1310718,340733,7144261,84176,33586,117920,7436737840560,Thread<10>,4480
7437741862329,15,217301267,265898363,533219,21868494,1277874,234407,5177882,103380,17463,59288,7437741862329,Thread<04>,4474
7438744965406,15,209720834,263132178,707808,27759667,1129678,213526,5072176,87490,22722,113522,7438744965406,Thread<06>,4476
7439748486697,15,207183048,253242495,697791,23040817,1132965,73568,1742475,96812,42908,163097,7439748486697,swapper/15,0
7440757529803,15,218908211,270508201,559563,23464719,1258000,301632,7146014,300237,66043,85974,7440757529803,Thread<05>,4475
7441760708528,15,202094961,212698451,713372,23423093,1225178,296638,6529423,285039,67645,209899,7441760708528,code,4486
7442763309597,15,198311505,209174386,679438,20996052,1426514,370728,7611099,278264,72046,175940,7442763309597,code,4425
7443767049923,15,206314744,244958343,671691,26169746,1241236,286997,6206343,259543,95704,251620,7443767049923,ThreadPoolForeg,4434
7444769874352,15,196621046,223646443,523502,20395094,1212086,290689,5887326,281503,85013,107855,7444769874352,Thread<09>,4479
7445794668347,15,211598784,229894715,583266,21769556,1307551,228859,5194792,100267,33584,128994,7445794668347,swapper/15,0
7446798041666,15,197524899,229531892,804624,22535103,1077041,234858,5084918,108883,34905,84953,7446798041666,code,4310
7447812471743,15,214243881,266198053,672154,29021841,1114675,189120,4909940,93854,43219,125670,7447812471743,ToDesk_Service,1199
7448829693319,15,200688180,227706437,565810,22278231,1308048,160321,3425339,86799,31267,104178,7448829693319,Thread<06>,4476
7449832736925,15,184740390,201807866,472653,17893106,1102153,142159,2828236,200012,46186,67520,7449832736925,Thread<08>,4478
7450850356325,15,204717554,231758140,735785,21706091,1252527,349772,7122601,94375,66417,111042,7450850356325,code,4486
7451853596403,15,209102920,226387129,518904,21043510,1227044,73685,1565174,101163,66559,162488,7451853596403,swapper/15,0
7452878259049,15,202610068,206758787,555724,21169447,1360877,318283,6272702,186295,47817,72502,7452878259049,Thread<01>,4471
7453880953391,15,211574526,248660267,594294,23315548,1352876,305045,5721051,192791,47313,58843,7453880953391,Thread<00>,4470
7454883720999,15,197472249,226094217,564425,22558774,1181022,270459,5856361,183283,43768,135631,7454883720999,Thread<06>,4476
7455887151477,15,199484642,235679561,446948,19296637,1191692,304407,5779889,198527,44832,67260,7455887151477,Thread<13>,4483
7456910336987,15,199685757,219014888,624563,23164921,1349206,362466,6892060,93799,31336,94602,7456910336987,Thread<11>,4481
7457913503610,15,196980730,207579855,672480,20725862,1175359,295879,6648816,93872,37142,142808,7457913503610,Compositor,4448
7458916452330,15,209201228,250805107,587062,25736441,1353586,283876,5899985,110364,17628,107693,7458916452330,Thread<07>,4477
7459936955935,15,202275176,232068570,444143,20478371,1245470,273259,6040658,97731,35762,154697,7459936955935,kworker/u32:0,8097
7460940468632,15,220840845,243203890,591780,24020685,1441264,367303,6965145,103917,36027,130987,7460940468632,Thread<01>,4471
7461943760213,15,217778624,237850005,948231,24805365,1269924,374092,8969366,300010,66042,188544,7461943760213,ToDesk_Service,1199
7462965675465,15,208719892,233705945,729586,25807743,1359286,313340,7032037,93300,73398,113552,7462965675465,Thread<07>,4477
7463985444489,15,212266850,233226708,555019,22833190,1348956,250247,5243926,106778,30664,71584,7463985444489,Thread<04>,4474
7465000964635,15,219798825,217438563,903133,22833331,1444204,328096,6821082,345243,80721,216158,7465000964635,kworker/u32:2,117
7466022300351,15,214649204,228810836,816862,27927409,1390598,348595,8121618,89529,41890,123748,7466022300351,Thread<04>,4474
